"site_col","ID","W","formula","presence","slopepos","cover_type","plot","mid_cm","max_reps","formulareps","include"
"Y1","37","H2O","C20H28O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H32O6",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C18H36O8",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H40O7",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C15H27O10N1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H10O1S4",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C19H10O7S1",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C16H14O11",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C17H18O8S1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C17H18O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C18H22O7S1",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C18H22O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H26O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C16H30O10",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C20H30O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C18H38O6S1",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C24H46O3",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C14H8O13",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C12H20O4N2S4",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C15H12O12",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H12O9",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C16H16O11",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H16O8",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C17H20O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C14H24O12",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C18H24O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H28O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H32O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C17H10O3N2S3",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C15H14O12",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C19H14O9",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C13H23O9S1P1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C16H18O11",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H18O8",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C13H22O13",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C17H22O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C14H26O12",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C18H26O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C22H26O6",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C19H31O6P1",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C19H30O8",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C20H34O7",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C15H16O6S3",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C15H16O12",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C19H16O9",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C16H20O11",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C16H25O3N2S2P1",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H20O8",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C13H24O13",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C17H24O10",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C21H24O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C18H28O9",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C22H28O6",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C19H32O8",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C26H15O1N1S1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C20H39O6N1",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C11H19O13P1",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C18H14O10",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C15H18O12",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C15H23O4N2S2P1",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C19H18O9",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C15H23O6N2S1P1",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C16H22O11",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C20H22O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H26O7",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C18H30O9",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C22H30O6",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H42O6",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H25O6N3",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C13H16O4N2S4",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C21H12O6S1",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C17H12O11",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C11H21O13P1",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C18H16O10",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C19H20O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H24O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H28O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C18H32O9",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C22H32O6",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C19H27O6N3",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C20H10O7S1",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H14O6S1",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C17H14O11",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C11H26O5N2S4",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C18H18O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C15H22O12",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H22O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C18H23O6N2P1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C20H26O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H30O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C22H34O6",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C20H12O7S1",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C17H16O11",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C18H20O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H24O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H28O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C17H32O10",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C21H32O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H40O6S1",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C24H31O4N1",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C16H14O12",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C17H18O11",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C14H22O13",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C18H22O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H26O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H30O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H34O7",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C16H16O12",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C17H20O11",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C14H24O13",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C18H24O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C22H24O7",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C19H28O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C23H28O6",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C20H32O8",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C15H14O13",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C16H18O12",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C20H18O9",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C21H22O8",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C14H26O13",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C18H26O10",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C22H26O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H30O9",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C23H30O6",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C20H34O8",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C25H38O4",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C19H5O6N3S1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H6O6N3P1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C14H17O11N3",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C20H22O6N1P1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C13H8O15",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C17H12O4N2S3",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C15H20O3N2S4",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C18H12O11",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C19H16O10",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C17H24O5S3",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C20H20O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H24O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C18H28O10",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C22H28O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H32O9",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C23H32O6",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C22H44O6",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C21H10O7S1",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C22H14O6S1",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C18H14O11",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C19H18O10",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C20H22O7S1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C20H22O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H26O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C22H30O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C23H34O6",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C21H12O7S1",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C17H12O12",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C18H16O11",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C19H20O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H24O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H28O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C18H32O10",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C22H32O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C23H36O6",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C20H40O8",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C20H10O8S1",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C17H14O12",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C22H18O6S1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C18H18O11",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C19H22O8S1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H22O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H26O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H30O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C22H34O7",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C28H42O2",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C9H18O10S2P2",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C20H12O8S1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C17H16O12",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C18H20O11",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H24O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C24H28O2S2",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H28O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H32O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C22H36O7",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C25H48O4",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C20H19O5N3S1",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C17H18O12",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C21H18O9",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C14H22O14",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C18H22O11",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C15H26O13",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C14H26O12N2",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H26O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C23H26O7",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C20H30O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C24H30O6",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C21H34O8",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C19H12O11",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C20H16O10",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C14H25O10S1P1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C17H20O12",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C21H20O9",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C18H24O11",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C22H24O8",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C15H28O13",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C23H28O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H32O9",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C24H32O6",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C21H36O8",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C25H36O5",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C11H19O6N3S4",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H14O3S4",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C18H14O4N2S3",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C12H19O14P1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H14O11",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C20H18O10",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C21H22O9",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C14H26O14",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C22H26O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H30O10",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C23H30O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H34O9",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C24H34O6",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C23H46O6",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C17H10O7S1P2",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C22H12O7S1",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C19H16O11",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C20H20O10",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C21H24O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C22H28O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H32O10",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C23H32O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C24H36O6",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C21H10O8S1",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C22H14O7S1",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C11H22O9N2S3",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C12H22O14S1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C12H23O14P1",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C17H26O6S3",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C20H22O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H26O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C22H30O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H34O10",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C23H34O7",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C22H21O4N3S1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C21H12O8S1",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C19H20O7S2",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H20O11",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C20H24O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H28O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C22H32O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C23H36O7",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C14H24O6N3S2P1",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C14H18O5S5",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C23H22O2S3",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H22O9S1",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H22O11",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H26O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H30O9",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C22H34O8",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C18H20O12",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C22H20O9",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C15H24O14",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H24O11",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C20H28O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H32O9",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C22H36O8",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C17H18O13",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C21H18O10",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C18H22O12",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C22H22O9",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C15H26O14",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C19H26O11",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C23H26O8",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C20H30O10",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C24H30O7",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C21H34O9",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C23H12O7S1",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C25H8O6N2",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C20H16O11",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C23H16O7N2",1,"low backslope","Canopy","B",31.5,1,6,TRUE
"Y1","37","H2O","C21H20O10",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C14H24O15",1,"low backslope","Canopy","B",31.5,1,5,TRUE
"Y1","37","H2O","C22H24O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C15H28O14",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C19H28O11",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C23H28O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H32O10",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C24H32O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C21H36O9",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C25H36O6",1,"low backslope","Canopy","B",31.5,1,4,TRUE
"Y1","37","H2O","C15H21O6N3S1P2",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C19H14O4S4",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C22H10O8S1",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C23H14O7S1",1,"low backslope","Canopy","B",31.5,1,2,TRUE
"Y1","37","H2O","C20H18O11",1,"low backslope","Canopy","B",31.5,1,3,TRUE
"Y1","37","H2O","C21H22O10",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C22H26O9",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C23H30O8",1,"low backslope","Canopy","B",31.5,1,7,TRUE
"Y1","37","H2O","C20H34O10",1,"low backslope","Canopy","B",31.5,1,1,TRUE
"Y1","37","H2O","C24H34O7",1,"low backslope","Canopy","B",31.5,1,7,TRUE
